"142","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"5","","Abak/Etim Ekpo/Ika","UDOH IMOH GEORGE","LP","None","43","M","FSLC SSCE","",""
"","","","","","","","","DIPLOMA","",""
"6","","Abak/Etim Ekpo/Ika","EKPE ETINYENE JOSIAH","NNPP","None","34","M","PRIMARY","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"7","","Abak/Etim Ekpo/Ika","EDET  IME NSEYO","NRM","None","71","M","WAEC","",""
"8","AKWA IBOM","Abak/Etim Ekpo/Ika","UMANAH ANIEKAN","PDP","None","54","M","FSLC GCE PGD","",""
"","","","JOHN","","","","","","",""
"9","","Abak/Etim Ekpo/Ika","ELIJAH AKANINYENE","SDP","None","30","M","FSLC WAEC ND/","",""
"","","","MONDAY","","","","","HND","",""
"10","","Abak/Etim Ekpo/Ika","OKON OWOIDIGHE","YPP","None","34","M","FSLC NABTEB HND","",""
"","","","AMOS","","","","","","",""
"11","","Eket/Onna/Esit Eket/Ibeno","EDWARD GABRIEL UDO","A","None","42","M","FSLC SSC HIGHER","",""
"","","","","","","","","NATIONAL","",""
"","","","","","","","","DIPLOMA","",""
"12","","Eket/Onna/Esit Eket/Ibeno","UMOH MARY UMOH","AA","None","36","F","F.L.S.C WAEC","",""
"13","","Eket/Onna/Esit Eket/Ibeno","ELIJAH ISAAC,","ADC","None","39","M","FIRST SCHOOL","",""
"","","","ANIEFIOK","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"14","","Eket/Onna/Esit Eket/Ibeno","BASSEY GABRIEL","ADP","None","53","M","FLSC SCHOOL","",""
"","","","MONDAY","","","","","WASC","",""
"15","AKWA IBOM","Eket/Onna/Esit Eket/Ibeno","EYIBOH ESEME","APC","None","62","M","HOLY CROSS","",""
"","","","SUNDAY","","","","","LUTHERAN","",""
"","","","","","","","","SCHOOL FSLC","",""
"","","","","","","","","GOVERNMENT","",""
"","","","","","","","","SECONDARY","",""
"","","","","","","","","SCHOOL  NASC","",""
"16","","Eket/Onna/Esit Eket/Ibeno","BASSEY CHARLES","APP","None","56","M","FIRST SCHOOL","",""
"","","","STEPHEN","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE GCE","",""
"","","","","","","","","(O’LEVEL) HND","",""
"","","","","","","","","ACCOUNTANCY","",""
"17","","Eket/Onna/Esit Eket/Ibeno","UDO-AKAGHA SAMUEL","LP","None","51","M","FSLC SSCE B. Sc","",""
"","","","ISANG","","","","","","",""
"18","","Eket/Onna/Esit Eket/Ibeno","INIOKIN FRIDAY ETUK","NNPP","None","46","M","FSLC SSCE","",""
"19","","Eket/Onna/Esit Eket/Ibeno","IKPE ANIETIE ELIJAH","NRM","None","35","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE,","",""
"","","","","","","","","WAEC B.SC","",""
"20","","Eket/Onna/Esit Eket/Ibeno","ETTEH OKPOLUPM","PDP","None","51","M","FSLC WASSC HND","",""
"","","","IKPONG","","","","","","",""
"21","","Eket/Onna/Esit Eket/Ibeno","ITIAT","SDP","None","47","M","FSLC SSCE ND","",""
"","","","EMMANUELJEREMIAH","","","","","","",""
"22","AKWA IBOM","Eket/Onna/Esit Eket/Ibeno","MBONG JOSEPH OKON","YPP","None","49","M","FSLC WAEC","",""
"23","","Etinan/Nsit Ibom/Nsit","OKONAKPAN","A","None","47","M","FSLC SSC HIGHER","",""
"","","ubium","SOLOMON JAMES","","","","","NATIONAL","",""
"","","","","","","","","DIPLOMA","",""
"24","","Etinan/Nsit Ibom/Nsit","BASSEY OKON EDEM","AA","None","46","M","F.L.S.C WAEC","",""
"","","ubium","","","","","","","",""
"25","","Etinan/Nsit Ibom/Nsit","INYANG DANIEL,","ADC","None","29","M","FIRST SCHOOL","",""
"","","ubium","LUCKY-IMOH","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WASC","",""
"","","","","","","","","B.SC","",""
"26","","Etinan/Nsit Ibom/Nsit","STEPHEN EDOABASSEY","ADP","None","61","M","FLSC SCHOOL","",""
"","","ubium","BASSEY","","","","","WASC","",""
"27","","Etinan/Nsit Ibom/Nsit","OHO GLORY EKPO","APC","None","58","F","PRIMARY","",""
"","","ubium","","","","","","SCHOOL LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","WAEC, BACHELOR","",""
"","","","","","","","","THEATRE ART","",""
"28","","Etinan/Nsit Ibom/Nsit","JAMES AKWA OKON","APGA","None","39","M","FSLC NABTEB","",""
"","","ubium","","","","","","","",""
"29","AKWA IBOM","Etinan/Nsit Ibom/Nsit","JOHNSON ITEM EDET","APP","None","30","F","FIRST SCHOOL","",""
"","","ubium","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","SENIOR","",""
"","","","","","","","","SECONDARY","",""
"","","","","","","","","SCHOOL","",""
"30","","Etinan/Nsit Ibom/Nsit","UDOM UWEM FABIAN","LP","None","49","M","FSLC SSCE B. Sc","",""
"","","ubium","","","","","","","",""
"31","","Etinan/Nsit Ibom/Nsit","PETERS MFON JUSTINE","NNPP","None","44","M","PRIMARY","",""
"","","ubium","","","","","","CERTIFICATE SSCE","",""
"32","","Etinan/Nsit Ibom/Nsit","EKPO MFON","NRM","None","35","M","FIRST SCHOOL","",""
"","","ubium","BROWNSON","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","BSC CERTIFICATE","",""
"33","","Etinan/Nsit Ibom/Nsit","EKPO PAUL ASUQUO","PDP","None","52","M","FSLC SSCE BSC","",""
"","","ubium","","","","","","","",""
"34","","Etinan/Nsit Ibom/Nsit","SAM DAVID UDO","SDP","None","33","M","FSLC WAEC HND","",""
"","","ubium","","","","","","","",""
"35","","Etinan/Nsit Ibom/Nsit","IYOHO UBONG OKON","YPP","None","54","M","FSLC WAEC BA","",""
"","","ubium","","","","","","HON","",""
"36","AKWA IBOM","Etinan/Nsit Ibom/Nsit","ENOIDEM PROMISE","ZLP","None","35","M","FIRST SCHOOL","",""
"","","ubium","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","WASSCE","",""
"37","","Ikono/Ini","EKPENYONG OKON","A","None","59","M","FSLC SSC","",""
"","","","EFFIONG","","","","","","",""
"38","","Ikono/Ini","ETIM CHARLES ESSIEN","AA","None","43","M","F.L.S.C WAEC","",""
"39","","Ikono/Ini","OTU SEMA ROBERT","AAC","None","35","M","","",""
"40","","Ikono/Ini","WILSON UKEME, AKPAN ADC","","None","32","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","HND","",""
"41","","Ikono/Ini","EKERETTE EZEKIEL","ADP","None","34","M","FLSC SCHOOL","",""
"","","","DONATUS","","","","","WASC HND","",""
"42","","Ikono/Ini","OKON ALPHONSUS","LP","None","53","M","FSLC SSCE B. Sc","",""
"","","","CHRISTOPHER","","","","","","",""
"43","AKWA IBOM","Ikono/Ini","EKPO BASIL OKON","NNPP","None","48","M","PRIMARY","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"44","","Ikono/Ini","EKPENYONG TIMOTHY","NRM","None","36","M","FIRST SCHOOL","",""
"","","","NATHANIEL","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","NATIONAL","",""
"45","","Ikono/Ini","EDET DR. GLORY","PDP","None","47","F","FSLC SSCE Ph.D","",""
"","","","EMMANUEL","","","","","","",""
"46","","Ikono/Ini","UKPABIO BASSEY","SDP","None","37","M","FSLC SSCE HND","",""
"","","","MICHEAL","","","","","","",""
"47","","Ikono/Ini","UKPONGUDO","YPP","None","46","M","FSLC SSCE BSC","",""
"","","","EMMANUEL EFFIONG","","","","","","",""
"48","","Ikot Abasi/Mkpat Enin/","EKPO BLESSING","A","None","32","M","FSLC SSC","",""
"","","Eastern Obolo","ALLOYSIUS","","","","","","",""
"49","","Ikot Abasi/Mkpat Enin/","ETIM PAUL BASSEY","AA","None","49","M","F.L.S.C WAEC","",""
"","","Eastern Obolo","","","","","","","",""
"50","AKWA IBOM","Ikot Abasi/Mkpat Enin/","UDO NNAMNSO","AAC","None","41","M","FSLC SSCE","",""
"","","Eastern Obolo","JOSEPH","","","","","","",""
"51","","Ikot Abasi/Mkpat Enin/","NTUK ERNEST","APC","None","38","M","FIRST SCHOOL","",""
"","","Eastern Obolo","EMMANUEL","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WAEC","",""
"","","","","","","","","CERTIFICATE AND","",""
"52","","Ikot Abasi/Mkpat Enin/","OKUKU FRANCIS","LP","None","57","M","FSLC SSCE","",""
"","","Eastern Obolo","ANTHONY","","","","","DIPLOMA","",""
"53","","Ikot Abasi/Mkpat Enin/","UKPORO PATRICK","NNPP","None","56","M","PRIMARY","",""
"","","Eastern Obolo","MICHEAL","","","","","CERTIFICATE WASC","",""
"54","","Ikot Abasi/Mkpat Enin/","GOGO PETER MARCUS","NRM","None","46","M","FIRST SCHOOL","",""
"","","Eastern Obolo","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","(FLSC) FEDERAL","",""
"","","","","","","","","CRAFT CERT.,","",""
"","","","","","","","","WAEC","",""
"55","","Ikot Abasi/Mkpat Enin/","ODUDOH UDUAK","PDP","None","46","M","FSLC WAEC PGD","",""
"","","Eastern Obolo","ALPHONSUS","","","","","","",""
"56","","Ikot Abasi/Mkpat Enin/","EDUOK  DANIEL PAUL","SDP","None","29","M","FSLC NECO","",""
"","","Eastern Obolo","","","","","","","",""
"57","AKWA IBOM","Ikot Abasi/Mkpat Enin/","UDOH NSIKAN","YPP","None","38","M","FSLC WAEC ND","",""
"","","Eastern Obolo","EMMANUEL","","","","","","",""
"58","","Ikot Ekpene/Essien Udim/","UDOH EKEMINI CLETUS","A","None","44","M","SSC BACHELOR OF","",""
"","","Obot Akara","","","","","","LAW","",""
"59","","Ikot Ekpene/Essien Udim/","FAVOUR","AA","None","36","F","F.L.S.C WAEC","",""
"","","Obot Akara","METIMAOBONG ESSIET","","","","","","",""
"60","","Ikot Ekpene/Essien Udim/","UMOH IDARA, ENO","ADC","None","33","F","FIRST SCHOOL","",""
"","","Obot Akara","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WASC","",""
"","","","","","","","","B.SC","",""
"61","","Ikot Ekpene/Essien Udim/","UMOH PATRICK","APC","None","40","M","F S L C WAEC PHD","",""
"","","Obot Akara","PATRICK","","","","","","",""
"62","","Ikot Ekpene/Essien Udim/","UDOKA DARASENYENE,","APGA","None","39","M","FSLC SSCE B.TECH","",""
"","","Obot Akara","TIMKAMA","","","","","","",""
"63","","Ikot Ekpene/Essien Udim/","ETOKOWOH MOSES","LP","None","62","M","FSLC SSCE B.ARCH","",""
"","","Obot Akara","AKPAN","","","","","","",""
"64","AKWA IBOM","Ikot Ekpene/Essien Udim/","AKPAN MACSAMUEL","NNPP","None","58","M","PRIMARY","",""
"","","Obot Akara","","","","","","CERTIFICATE SSCE","",""
"65","","Ikot Ekpene/Essien Udim/","EKPENYONG IBORO","NRM","None","36","M","FIRST SCHOOL","",""
"","","Obot Akara","ETIM","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","BSC","",""
"66","","Ikot Ekpene/Essien Udim/","NTEKPERE IDONGESIT","PDP","None","52","M","FSLC WAEC B.SC","",""
"","","Obot Akara","ETIM","","","","","","",""
"67","","Ikot Ekpene/Essien Udim/","OBOT UFOKOBONG","PRP","None","40","M","F.S.L.C NECO/","",""
"","","Obot Akara","EPHRAIM","","","","","NABTAB","",""
"68","","Ikot Ekpene/Essien Udim/","UDOH UNWANA","SDP","None","59","F","FSLC NCE BSC","",""
"","","Obot Akara","IBANGA","","","","","","",""
"69","","Ikot Ekpene/Essien Udim/","MBEH EKEMINI AUSTIN","YPP","None","34","M","FSLC WASSCE BSC","",""
"","","Obot Akara","","","","","","","",""
"70","","Itu/Ibiono Ibom","ETIM JOSEPH","A","None","43","M","FSLC GRADE","",""
"","","","EMMANUEL","","","","","2 TEACHER'S","",""
"","","","","","","","","CERTIFICATE","",""
"71","AKWA IBOM","Itu/Ibiono Ibom","ETIM DENIS DONAL","AA","None","35","M","F.L.S.C WAEC","",""
"72","","Itu/Ibiono Ibom","ESSAH JULIE, EFFIONG","ADC","None","38","F","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WASC","",""
"","","","","","","","","B.SC","",""
"73","","Itu/Ibiono Ibom","UMOREN EFFIONG","ADP","None","54","M","FLSC","",""
"74","","Itu/Ibiono Ibom","UDEME MFON","APC","None","43","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","WASSC LLB","",""
"","","","","","","","","BACHELOR OF","",""
"","","","","","","","","LAW,LLM","",""
"75","","Itu/Ibiono Ibom","INYANG CHARLES ETIM","APGA","None","52","M","FSLC GCE HND","",""
"76","","Itu/Ibiono Ibom","NSIKAK EFFIONG UBAH","APM","None","40","M","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","HIGHER NATIONAL","",""
"","","","","","","","","DIPLOMA","",""
"77","","Itu/Ibiono Ibom","ADAMS EDET EFFIONG","LP","None","48","M","FSLC SSCE B. Sc","",""
"78","AKWA IBOM","Itu/Ibiono Ibom","OFFIONG HENRY","NNPP","None","46","M","PRIMARY","",""
"","","","ANTHONY","","","","","CERTIFICATE SSCE","",""
"79","","Itu/Ibiono Ibom","ATAKPA  IDOREYIP IME-","NRM","None","37","F","FIRST SCHOOL","",""
"","","","OBONG","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WAEC","",""
"80","","Itu/Ibiono Ibom","OKON IME BASSEY","PDP","None","61","M","FSLC WASC LLB","",""
"81","","Itu/Ibiono Ibom","ANAMUKUT EKANEM","SDP","None","60","M","FSLC WAEC","",""
"","","","GABRIEL","","","","","","",""
"82","","Itu/Ibiono Ibom","UDOFIA MFONOBONG","YPP","None","46","M","FSLC SSCE","",""
"","","","EDET","","","","","BACHELOR OF","",""
"","","","","","","","","ARTS","",""
"83","","Itu/Ibiono Ibom","OKON EKONG ITORO","ZLP","None","40","M","BACHELOR OF","",""
"","","","","","","","","SCIENCE","",""
"162","","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","",""
"84","","Oron/Mbo/Okobo/Udung","SAMSON EDET OKON","A","None","60","M","FSLC SSC","",""
"","","Uko/Urue Offong/Oruko","","","","","","BACHELOR","",""
"","","","","","","","","OF SCIENCE","",""
"","","","","","","","","(GEOGRAPHY","",""
"","","","","","","","","AND REGIONAL","",""
"","","","","","","","","PLANNING)","",""
"85","AKWA IBOM","Oron/Mbo/Okobo/Udung","UYEH BASSEY","AA","None","50","M","F.L.S.C WAEC","",""
"","","Uko/Urue Offong/Oruko","","","","","","","",""
"86","","Oron/Mbo/Okobo/Udung","EDOHOEMA SAMUEL","ADP","None","39","M","FLSC SCHOOL","",""
"","","Uko/Urue Offong/Oruko","","","","","","WASC","",""
"87","","Oron/Mbo/Okobo/Udung","EDUMOH ROBINSON","APC","None","44","M","FIRST SCHOOL","",""
"","","Uko/Urue Offong/Oruko","EFFIONG","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WAEC","",""
"88","","Oron/Mbo/Okobo/Udung","BASSEY OKON","APGA","None","50","M","FSLC SSCE","",""
"","","Uko/Urue Offong/Oruko","","","","","","","",""
"89","","Oron/Mbo/Okobo/Udung","UTANG OFFOYO UTANG APP","","None","52","M","FIRST SCHOOL","",""
"","","Uko/Urue Offong/Oruko","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","SENIOR","",""
"","","","","","","","","SECONDARY","",""
"","","","","","","","","SCHOOL","",""
"90","","Oron/Mbo/Okobo/Udung","ODOHODI EMMANUEL","LP","None","42","M","FSLC SSCE","",""
"","","Uko/Urue Offong/Oruko","JOHN","","","","","MARITIME","",""
"","","","","","","","","ACADEMY OF NIG.","",""
"91","","Oron/Mbo/Okobo/Udung","EFFIONG EJIM OKON","NNPP","None","42","M","PRIMARY","",""
"","","Uko/Urue Offong/Oruko","","","","","","CERTIFICATE SSCE","",""
"92","AKWA IBOM","Oron/Mbo/Okobo/Udung","ODIONG  EMMANUEL","NRM","None","35","M","FIRST SCHOOL","",""
"","","Uko/Urue Offong/Oruko","EDET","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"93","","Oron/Mbo/Okobo/Udung","ESIN MARTINS ETIM","PDP","None","35","M","FSLT WASC BSC","",""
"","","Uko/Urue Offong/Oruko","","","","","","","",""
"94","","Oron/Mbo/Okobo/Udung","BASSEY-ESANG ETI","SDP","None","32","M","FSLC WAEC","",""
"","","Uko/Urue Offong/Oruko","EFIONG","","","","","","",""
"95","","Oron/Mbo/Okobo/Udung","MATTHEW VICTOR","YPP","None","47","M","FSLC SSCE","",""
"","","Uko/Urue Offong/Oruko","EFFIONG","","","","","DIPLOMA IN","",""
"96","","Ukanafun/Oruk Anam","IBANGA EMMANUEL","A","None","48","M","FSLC SSC","",""
"","","","NELSON","","","","","","",""
"97","","Ukanafun/Oruk Anam","IDIM ENO BASSEY","AA","None","44","F","F.L.S.C WAEC","",""
"98","","Ukanafun/Oruk Anam","INYANG SAMUEL,","ADC","None","41","M","","",""
"","","","INYANG","","","","","","",""
"99","AKWA IBOM","Ukanafun/Oruk Anam","IBRITAM FREEDOM","APC","None","60","M","PRIMARY SCHOOL","",""
"","","","","","","","","CERTIFICATE WAEC","",""
"","","","","","","","","L L B, B L","",""
"100","","Ukanafun/Oruk Anam","OKPOKPO INIOBONG","LP","None","32","M","FSLC SSCE B. Sc","",""
"","","","ANYANIME","","","","","","",""
"101","","Ukanafun/Oruk Anam","ENYONGEDI UBONG","NNPP","None","53","M","PRIMARY","",""
"","","","JOSHUA","","","","","CERTIFICATE SSCE","",""
"102","","Ukanafun/Oruk Anam","EKARIKA BOB MFON","NRM","None","38","F","FIRST SCHOOL","",""
"","","","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","(FLSC) WAEC ND,","",""
"","","","","","","","","HND","",""
"103","","Ukanafun/Oruk Anam","IDEM UNYIME JOSIAH","PDP","None","47","M","FSLC NECO MBA","",""
"104","","Ukanafun/Oruk Anam","UMOH KUFRE","SDP","None","47","M","FSLC WAEC BSC","",""
"","","","JOHNSON","","","","","","",""
"105","","Ukanafun/Oruk Anam","ABAI INIOBONG","YPP","None","33","M","FSLC WAEC HND","",""
"","","","MICHEAL","","","","","","",""
"106","AKWA IBOM","Uyo/Uruan/Nsit Atai/","EFFIONG NDUESO","A","None","44","M","FSLC SSC","",""
"","","Ibesikpo Asutan","TONNY","","","","","","",""
"107","","Uyo/Uruan/Nsit Atai/","ELIJAH  UBON","AA","None","34","M","F.L.S.C WAEC","",""
"","","Ibesikpo Asutan","EKPENYONG","","","","","","",""
"111","","Uyo/Uruan/Nsit Atai/","OKOKON NSIKAK ETIM","APC","None","46","M","FIRST SCHOOL","",""
"","","Ibesikpo Asutan","","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE SSCE","",""
"","","","","","","","","B.sc, M.sc","",""
"112","","Uyo/Uruan/Nsit Atai/","MATTHEW UKO","APP","None","42","M","FIRST SCHOOL","",""
"","","Ibesikpo Asutan","SUNDAY","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE WAEC","",""
"113","AKWA IBOM","Uyo/Uruan/Nsit Atai/","OSOM UBONGABASI","LP","None","33","M","FSLC SSCE B. Sc","",""
"","","Ibesikpo Asutan","NSEOBONG","","","","","","",""
"114","","Uyo/Uruan/Nsit Atai/","EBEREFIAK PRINCE","NNPP","None","42","M","PRIMARY","",""
"","","Ibesikpo Asutan","UBONU","","","","","CERTIFICATE SSCE","",""
"115","","Uyo/Uruan/Nsit Atai/","CLEMENT  IDONGESIT","NRM","None","40","M","FIRST SCHOOL","",""
"","","Ibesikpo Asutan","PETER","","","","","LEAVING","",""
"","","","","","","","","CERTIFICATE","",""
"","","","","","","","","(FLSC) SSCE, WAEC","",""
"","","","","","","","","B.SC","",""
"116","","Uyo/Uruan/Nsit Atai/","ESSET MARK UDO","PDP","None","47","M","FSLC WAEC MSC","",""
"","","Ibesikpo Asutan","","","","","","","",""
"117","","Uyo/Uruan/Nsit Atai/","AKPAN ANIEDI EDET","SDP","None","36","M","FSLC WAEC","",""
"","","Ibesikpo Asutan","","","","","","","",""
"118","","Uyo/Uruan/Nsit Atai/","UKIM EKEMINI BASSEY","YPP","None","40","M","FSLC WAEC","",""
"","","Ibesikpo Asutan","","","","","","","",""
"119","","Uyo/Uruan/Nsit Atai/","OKONO NSIKAK","ZLP","None","35","M","SENIOR SCHOOL","",""
"","","Ibesikpo Asutan","","","","","","CERTIFICATE HND","",""
"","Anambra State","","","","","","","","",""
"166","FINAL LIST OF CANDIDATES FOR NATIONAL ELECTIONS - (PRESIDENTIAL, SENATORIAL AND HOUSE OF REPRESENTATIVES)","","","","","","","","",""
"S/N","STATE","CONSTITUENCY","NAME OF CANDIDATE","PARTY","PWD","AGE","GENDER","QUALIFICATION","REMARKS",""
"1","ANAMBRA","Aguata","EZENWONKWO","ADC","None","33","M","","",""
"","","","KENNETH","","","","","","",""
"2","","Aguata","ONUNKWO JOHNBOSCO","APC","None","46","M","First School Leaving Certificate","",""
"","","","OBINNNA","","","","","SSCE B.ENG","",""
"3","","Aguata","OKAFOR DOMINIC","APGA","None","55","M","FIRST SCHOOL LEAVING","",""
"","","","IFEANYI","","","","","CERTIFICATE (SSCE) SENIOR","",""
"","","","","","","","","SECONDARY SCHOOL","",""
"4","","Aguata","AZIKE ANDREW","LP","None","60","M","Primary 5 WAEC HND","",""
"","","","ONWURAH","","","","","","",""
"5","","Aguata","OKPALA JOHN","NNPP","None","36","M","SSCE","",""
"6","","Aguata","EZECHUKWU  CHIKE","PDP","None","54","M","WAEC BACHELOR OF","",""
"","","","IFEANYI","","","","","ENGINEERING","",""
"7","","Aguata","UMEOHAKA EMMANUEL","SDP","None","44","M","PRIMARY SCHOOL CERT","",""
"","","","ONYEBUCHI","","","","","SSCE B.SC","",""
"8","ANAMBRA","Aguata","EZEOKAFOR EMMANUEL","YPP","None","42","M","FIRST SCHOOL LEAVING","",""
"","","","NONSO","","","","","CERTIFICATE NECO HND","",""
"9","","Aguata","AMARUBE GREGORY","ZLP","None","42","M","SSCE","",""
"","","","JIDEOFOR","","","","","","",""
"10","","Anambra East/","OKONKWO SUNDAY,","ADC","None","52","M","FIRST SCHOOL LEAVING","",""
"","","Anambra West","IGBANUGO","","","","","CERTIFICATE SSCE","",""
"11","","Anambra East/","OKOYE VICTOR JIDEOFOR","APC","None","49","M","First School Leaving Certificate","",""
"","","Anambra West","","","","","","WAEC BSc","",""
"12","","Anambra East/","OBIDIGWE CHINEDU","APGA","None","42","M","FSLC WAEC","",""
"","","Anambra West","BENJAMIN","","","","","","",""
